Timestamp,Watts_Total,Watts_R,Watts_Y,Watts_B,VAR_Total,VAR_R,VAR_Y,VAR_B,True_PF_Avg,True_PF_R,True_PF_Y,True_PF_B,VA_Total,VA_R,VA_Y,VA_B,VLL_Avg,V_RY,V_YB,V_BR,VLN_Avg,V_R,V_Y,V_B,I_Total,I_R,I_Y,I_B,Frequency_Hz,Wh_Received,VAh_Received,VARh_Ind_Received,VARh_Cap_Received,Wh_Delivered,VAh_Delivered,VARh_Ind_Delivered,VARh_Cap_Delivered,PF_Avg_Received,Amps_Hour_Received,PF_Avg_Delivered,Amps_Hour_Delivered,Neutral_I,V_R_Harmonic,V_Y_Harmonic,V_B_Harmonic,I_R_Harmonic,I_Y_Harmonic,I_B_Harmonic,Rising_Demand,Max_Demand,Rising_Demand_Delivered,Displacement_PF_R,Max_Demand_Delivered,Displacement_PF_B,RPM,Load_Hours_Received,Load_Hours_Delivered,Num_Interruptions,MD_Occurrence_Time,V_R_Phase_Angle,V_Y_Phase_Angle,V_B_Phase_Angle,I_R_Phase_Angle,I_Y_Phase_Angle,I_B_Phase_Angle,V_Unbal_R,V_Unbal_Y,V_Unbal_B,I_Unbal_R,I_Unbal_Y,I_Unbal_B,Analog_Input_1,Analog_Input_2,VLL_Max,VLL_Min,VLN_Max,VLN_Min,Amps_Max,Amps_Min,Frequency_Max,Frequency_Min,Watts_Max,Watts_Min,VAR_Max,VAR_Min,VA_Max,VA_Min,PF_Max,PF_Min,V_R_THD_Pct,V_Y_THD_Pct,V_B_THD_Pct,I_R_THD_Pct,I_Y_THD_Pct,I_B_THD_Pct,K_Factor_V_R,K_Factor_V_Y,K_Factor_V_B,K_Factor_I_R,K_Factor_I_Y,K_Factor_I_B,PiTempC,PiCpuPct,PiMemPct,PiDiskPct,PiUptimeHrs,PiThrottled,PiDiskFull
2026-05-19 17:31:50,102331.9219,37749.3945,36684.8477,30167.793,-8025.3096,3808.7051,-5729.5713,-4518.1631,0.9757,-0.9842,0.9805,0.9743,127110.4297,40472.7656,39629.0117,32210.918,425.6936,427.4756,425.5264,424.2715,245.8699,246.2143,246.677,244.7675,153.4991,160.81,157.3732,123.6357,50.0315,199361.9688,200828.0781,4905.6455,-13059.6934,0,0,0,0,0.9928,280.6871,0,0,29.4767,1.001,1.5372,1.4341,13.8558,17.3328,20.4827,0,0,0.9981,-0.9961,0.9882,0.9879,1501.2444,408354816,0,0,0,0,242.2228,121.2928,5.1716,-9.8138,-8.0224,-0.066,-0.2513,0.3173,-10.8443,-4.2707,15.1678,0,0,431.1244,235.3525,250.703,219.3341,284.4715,0.0108,50.1582,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.1598,1.4847,1.5561,12.5691,14.661,18.5305,1.001,1.0048,1.0032,1.6817,1.9876,2.3757,,,,,,,
2026-05-19 17:34:11,109341.1328,40027.6758,37447.5586,29965.0527,-9448.1318,2890.8757,-6628.6919,-4297.0269,0.9773,-0.9912,0.9722,0.9692,108655.9453,42955.5469,38324.25,30084.7031,426.4655,428.3805,425.9409,425.1887,246.1819,246.5186,247.0443,244.7053,151.9855,168.4739,158.0014,126.5076,50.026,203754.4844,205201.4219,4905.6455,-13340.0566,0,0,0,0,0.993,286.7808,0,0,28.7083,0.5634,1.0653,1.144,12.4145,15.5023,18.4099,0,0,0.9978,-0.9937,0.9863,0.9972,1500.5658,417595392,0,0,0,0,244.0916,123.442,9.095,-8.6691,-6.1472,-0.1466,-0.3661,0.5198,-9.9636,-5.6641,15.6277,0,0,431.1244,235.3525,250.703,219.3341,284.4715,0.0108,50.1582,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,0.9133,1.3936,1.3418,14.3126,15.6428,19.4133,1.0007,1.0012,1.0031,1.8109,2.0724,2.3954,,,,,,,
2026-05-19 17:36:33,148802.0,53556.5508,52307.8945,42604.3281,-11117.0674,3471.4446,-8041.4272,-6299.9302,0.988,-0.9948,0.9825,0.9809,155977.8438,53407.6367,53599.5625,42305.7266,427.578,429.4249,427.0533,426.0381,246.8325,247.287,247.6037,245.6934,194.3977,216.773,209.4546,173.5561,49.9638,208549.5781,210050.7969,4905.6455,-13653.29,0,0,0,0,0.9931,293.4524,0,0,27.7434,1.1549,0.9215,1.4368,9.5242,11.6944,20.8505,0,0,0.9961,-0.9969,0.9769,0.9805,1498.7301,426901504,0,0,0,0,241.0709,120.2698,3.3027,-12.5171,-10.7677,-0.1673,-0.3145,0.4807,-9.4428,-5.3222,14.783,0,0,431.1244,235.3525,250.703,219.3341,284.4715,0.0108,50.1582,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.1477,1.3387,1.0905,12.6651,15.3945,32.3013,1.0066,1.0071,1.0025,1.7344,2.0101,2.4763,,,,,,,
2026-05-19 17:38:54,110126.0938,40612.3164,38787.043,31532.2344,-12685.1699,3543.8052,-7686.1646,-5520.7241,0.9719,-0.988,0.9641,0.9624,114493.8047,43014.3789,41745.3125,33943.0977,427.1959,428.97,426.8477,425.7311,246.3483,246.8091,247.4768,244.7504,155.9699,164.5447,155.6024,124.7617,49.9421,213045.8438,214558.5938,4905.6455,-14110.1309,0,0,0,0,0.9931,299.636,0,0,30.1497,1.4771,1.1485,1.2664,11.9841,15.6274,17.1596,0,0,0.9946,-0.9987,0.9791,0.984,1498.0657,436142080,0,0,0,0,240.3106,120.6212,3.3561,-10.8097,-9.5534,-0.1515,-0.3252,0.4767,-10.8648,-4.151,15.5843,0,0,431.1244,235.3525,250.703,219.3341,284.4715,0.0108,50.1582,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.3894,1.33,1.619,12.3157,15.7896,17.8761,1.0019,1.0042,1.0039,1.7205,2.0805,2.6429,,,,,,,
2026-05-19 17:41:15,112737.1016,42212.4648,38855.6523,31172.6211,-13713.0088,1423.2578,-8369.5156,-6518.8813,0.9761,-0.9909,0.9644,0.9578,112304.5938,41904.2656,43216.332,35056.8516,426.6505,428.7262,426.243,425.0656,246.3585,246.8314,247.3127,245.1945,159.0358,173.9345,164.2235,134.4835,49.9512,217568.75,219078.0469,4905.6455,-14610.5078,0,0,0,0,0.9931,305.905,0,0,31.9536,1.3044,1.3102,1.31,11.7467,15.3574,18.1207,0,0,0.9938,0.999,0.9766,0.9788,1498.5132,445382656,0,0,0,0,243.2483,121.2211,2.6342,-12.2115,-10.9608,-0.1273,-0.3702,0.507,-9.4288,-4.4853,13.9141,0,0,431.1244,235.3525,250.703,219.3341,284.4715,0.0108,50.1582,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.306,1.1925,1.4872,12.73,16.0026,18.2843,1.0036,1.0073,1.0084,1.825,2.2076,2.6179,,,,,,,
2026-05-19 17:43:37,127807.5781,47216.7461,43646.8984,35927.125,-14222.7256,1767.3333,-8671.0234,-6424.9688,0.975,-0.9909,0.9645,0.9731,139168.5781,48455.6953,46283.7227,38111.293,429.6793,431.7253,429.4119,428.0121,248.1192,248.5193,249.158,246.9086,0.0,195.111,182.1105,152.0934,49.9806,222430.4688,223970.9375,4905.6455,-15159.4971,0,0,0,0,0.9931,312.6324,0,0,32.3597,1.3738,1.489,1.7737,11.8355,14.1611,15.8451,0,0,0.9975,0.999,0.9823,0.9833,1499.4744,454623232,0,0,0,0,238.0869,123.8219,3.625,-10.9744,-8.8808,-0.1211,-0.3924,0.5151,-9.8358,-3.9879,13.8236,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1582,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.3929,1.4829,1.5275,12.9362,16.1625,18.6709,1.0019,1.0054,1.0063,1.4581,1.798,2.0181,,,,,,,
2026-05-19 17:45:58,126230.0234,45991.1797,44045.1836,35510.6484,-38656.0898,-7096.1377,-16749.5098,-15044.9062,0.9342,0.977,0.9225,0.9105,132312.8906,48334.6875,48620.2031,38274.3516,426.2107,429.5334,425.5785,423.7618,246.0551,246.1799,247.1842,244.7517,180.1137,194.2442,193.582,162.6906,50.0558,227438.7969,229100.0469,4905.6455,-15989.7451,0,0,0,0,0.9929,319.6759,0,0,28.5004,1.5592,1.9262,2.0003,12.8546,17.3073,18.7407,0,0,0.9685,0.9948,0.9481,0.9324,1501.5177,463929344,0,0,0,0,241.9785,120.8038,-7.0179,-19.6753,-19.7376,-0.1119,-0.4464,0.5584,-5.6822,-5.1536,10.8126,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1582,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.4404,1.658,1.5082,13.6584,16.3435,17.1026,1.0018,1.0116,1.007,1.0934,1.6026,1.7389,,,,,,,
2026-05-19 17:48:19,130459.4688,48185.6992,39868.6367,39319.5234,-1703.3418,250.8109,-3178.8345,-884.8737,0.9896,-0.9923,0.9931,0.9907,134511.7812,50282.2031,42574.1484,42958.7773,425.7032,427.4381,425.2592,424.0944,245.7551,246.1032,246.6243,244.6981,180.442,204.2187,172.7394,170.0926,49.983,233191.375,234906.6562,4908.1187,-16582.4863,0,0,0,0,0.9929,327.6338,0,0,29.8539,1.4458,1.4643,1.4145,11.3488,14.0026,12.7391,0,0,0.999,0.999,0.9961,0.999,1499.347,473169920,0,0,0,0,244.106,123.3927,2.5625,-4.8252,-2.5625,-0.1725,-0.3309,0.5064,-11.4396,5.078,6.4931,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1582,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.2151,1.3192,1.8521,11.2181,12.9714,12.1255,1.0019,1.0117,1.006,1.4796,1.6727,1.7064,,,,,,,
2026-05-19 17:50:40,135805.4531,49251.5742,47016.7812,39528.5234,-10574.3311,2221.416,-8000.9092,-6411.7212,0.981,-0.9943,0.9731,0.9781,135640.5781,49590.8203,47321.6367,39867.5273,425.5485,427.4051,425.2542,423.8026,245.6052,245.8495,246.5276,244.3226,183.7221,226.1896,214.1982,174.2809,49.9555,238358.2969,240079.9844,4911.042,-16700.7031,0,0,0,0,0.993,334.7284,0,0,36.2488,1.5364,1.5464,1.7013,10.3313,14.7128,16.3837,0,0,0.9967,-0.9986,0.9855,0.9881,1498.6935,482410496,0,0,0,0,242.321,120.2835,2.575,-9.0632,-8.6077,-0.1224,-0.3952,0.5171,-7.1928,-4.2076,10.9869,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1582,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.5465,1.3085,1.862,10.9406,13.7572,14.6875,1.0036,1.0052,1.009,1.5359,1.8162,1.9554,,,,,,,
2026-05-19 17:53:01,125314.5078,45611.9766,43071.2695,35806.7148,-19749.5352,-413.7022,-10768.0859,-8733.374,0.9717,0.9944,0.962,0.958,125799.2656,46186.2148,43830.6875,36183.6875,425.4984,427.4607,425.1163,423.6393,245.6009,245.9343,246.6473,244.3249,173.1872,187.2444,180.5357,150.1098,49.95,243591.1875,245340.7344,4911.042,-17499.791,0,0,0,0,0.9929,341.9828,0,0,33.1802,1.3944,1.5828,1.6896,9.5755,13.9411,15.3187,0,0,0.9886,0.999,0.969,0.9717,1498.4812,491651072,0,0,0,0,243.4836,121.9212,-2.5625,-14.1053,-14.0354,-0.1435,-0.3815,0.5303,-8.0396,-4.8105,12.5039,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1582,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.2667,1.4794,1.8634,11.6645,15.8087,15.1916,1.0059,1.008,1.0094,1.5435,1.8393,4.7979,,,,,,,
2026-05-19 17:55:22,123079.0625,44974.4609,42780.7305,35144.9219,-23865.584,-1622.3612,-11903.5342,-10242.0898,0.9666,0.992,0.9536,0.9539,124892.0859,44993.9688,45458.3516,37706.0039,425.2829,427.4234,424.8249,423.5294,245.4996,245.8448,246.4768,244.1106,184.4424,197.4282,201.7356,169.9205,49.966,248464.0312,250295.8906,4911.042,-18393.2148,0,0,0,0,0.9927,348.8267,0,0,32.1036,1.3089,1.597,1.4894,10.2047,15.2529,16.672,0,0,0.9819,0.999,0.9603,0.9611,1498.9998,500891648,0,0,0,0,240.6909,121.6197,-2.5625,-14.1538,-15.968,-0.129,-0.4307,0.563,-6.5482,-5.6333,11.9193,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1582,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.0751,1.3285,1.5312,10.3763,13.9306,15.2513,1.0023,1.003,1.0056,1.553,1.911,2.0327,,,,,,,
2026-05-19 17:57:43,163697.4688,57357.4922,53748.1836,51139.1172,-10071.3047,-705.6714,-5821.4995,-3928.8069,0.9916,0.999,0.9894,0.99,163795.1719,57509.8711,53634.2734,51223.9688,425.7966,427.771,425.3239,424.3456,245.8805,246.2983,246.7068,244.5242,218.4604,231.4419,216.867,209.3967,50.0025,253808.2188,255693.2031,4911.042,-19097.1953,0,0,0,0,0.9926,356.2716,0,0,0.0,1.2581,1.3858,14.9922,333.0773,10.675,10.7133,0,0,0.9976,0.999,0.9944,0.9969,1500.364,510132224,0,0,0,0,242.1934,114.9686,-2.8718,-6.1439,-2.9593,-0.1895,-0.3121,0.5114,-6.6779,1.0806,4.9681,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1582,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.2643,1.2352,1.6727,8.5106,10.2387,10.4819,2.5735,2.4108,1.0047,1.3557,1.669,1.5668,,,,,,,
2026-05-19 18:00:04,124996.75,48196.1758,42046.4023,40609.2812,-8309.8867,-413.2484,-5170.1782,-3247.1177,0.9884,-0.9941,0.9882,0.9915,127763.8359,47112.8633,41081.3164,39689.3711,426.4642,428.6711,425.79,424.7906,246.196,246.6975,247.1495,244.7949,168.2726,185.3638,161.2891,158.1514,50.07,258839.0938,260740.6719,4911.042,-19496.7031,0,0,0,0,0.9927,363.1306,0,0,26.2675,1.22,1.7082,1.6673,9.9238,15.1946,14.503,0,0,0.9966,0.999,0.9899,0.9957,1502.6028,519372800,0,0,0,0,242.3417,121.5242,-2.5625,-7.5682,-5.2265,-0.1095,-0.2299,0.3549,-9.7495,3.6606,5.982,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1582,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.3176,1.7299,1.7453,11.3192,14.5289,14.2098,1.0048,1.0108,1.0039,1.5094,1.7459,1.6719,,,,,,,
2026-05-19 18:02:26,124779.6328,46451.1367,40035.0781,37442.2227,-8188.2969,357.3738,-4544.373,-3062.2939,0.9879,0.9938,0.9807,0.9862,118737.5391,44366.4805,37883.6797,35966.1719,427.0441,430.3426,428.446,425.3446,247.0783,247.3982,247.7564,244.7428,172.9664,179.7839,158.2562,154.061,50.1651,263647.1562,265593.4375,4911.042,-19829.502,0,0,0,0,0.9928,369.7626,0,0,29.8796,1.1646,2.0192,1.6802,11.4351,13.629,13.4831,0,0,0.9839,0.9935,0.9722,0.9811,1504.9637,528678912,0,0,0,0,242.3854,121.3845,-6.7073,-13.3653,-10.525,-0.5028,-0.0281,0.531,-8.3178,2.832,4.8785,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1681,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.4493,1.985,1.843,11.7893,13.6338,13.0596,1.0019,1.0081,1.0046,1.6417,1.8935,1.8104,,,,,,,
2026-05-19 18:04:47,110535.4766,41058.582,35120.8242,34666.6055,263.7662,1918.2612,-1588.875,188.9145,-0.9892,-0.9915,0.9883,-0.9896,110194.1797,41462.2969,34953.0312,34017.832,425.6383,428.7728,426.3441,425.8717,246.6084,246.6693,246.1621,244.4324,150.477,167.5589,141.8918,145.0479,50.1365,268622.2188,270570.625,4918.4644,-20227.5332,0,0,0,0,0.9928,376.5529,0,0,28.5734,1.1026,1.7939,1.604,11.1309,13.1219,12.9512,0,0,0.999,-0.9981,0.9989,0.999,1503.9888,537919488,0,0,0,0,241.5601,120.8181,2.9328,-2.5625,2.5625,-0.1278,-0.6201,0.3044,-10.7416,5.3262,6.7668,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.1568,1.6873,1.5113,12.5517,13.8121,13.4959,1.0049,1.0071,1.0072,1.6209,1.8929,1.7895,,,,,,,
2026-05-19 18:07:08,110549.7734,41700.4453,35283.4844,34436.4883,-4077.9509,1087.2601,-3543.875,-1593.4681,0.9879,-0.9882,0.9759,0.9835,108394.1094,41070.8086,34255.5273,33253.3477,425.8215,428.4861,424.619,424.7049,246.3438,246.6513,247.6031,244.7135,168.1011,188.9404,158.974,144.3195,50.0815,273118.0938,275067.9375,4936.2383,-20304.9883,0,0,0,0,0.9929,382.714,0,0,30.8491,1.2826,1.8535,1.6688,13.9035,17.409,16.3623,0,0,0.999,0.999,0.9961,0.999,1502.507,547160064,0,0,0,0,241.9055,121.2904,2.5625,-6.0846,-2.5625,-0.0925,-0.4551,0.526,-11.689,5.5482,6.199,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.2352,1.6173,1.9858,12.8933,16.4196,15.5969,1.0047,1.011,1.0045,1.8799,2.275,2.171,,,,,,,
2026-05-19 18:09:30,111132.9297,42009.8867,34099.9766,33926.0078,-3009.4988,1668.78,-2891.6982,0.0,0.9877,-0.9933,0.9854,0.9857,111125.2344,42379.9375,32878.8086,32385.6895,426.0188,428.1611,425.2151,424.5291,245.9237,246.4021,246.6949,244.4763,152.3572,172.4855,145.0197,144.4837,50.0375,278064.9062,280017.1562,4936.2383,-20451.1309,0,0,0,0,0.993,389.49,0,0,28.2218,0.9189,1.4799,1.5673,12.7968,16.0752,15.4052,0,0,0.9982,0.999,0.9945,0.998,1501.0153,556400640,0,0,0,0,241.5665,121.1089,2.5625,-7.6604,-3.9259,-0.1634,-0.2635,0.4329,-14.2892,5.9783,7.6669,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.0969,1.5601,1.4654,12.8051,15.9204,15.6553,1.0048,1.004,1.0038,1.5959,1.799,1.7865,,,,,,,
2026-05-19 18:11:51,113766.2734,46624.7812,40139.6602,36018.0898,-4168.4409,858.1392,-3234.3442,-1615.8118,0.9881,0.0,0.9846,0.9845,121989.3594,47262.668,39337.5664,38566.1406,424.3869,426.5298,423.8813,422.9366,245.2247,245.6252,245.9918,244.1344,157.7628,177.8908,154.9299,152.1996,49.9648,282509.9375,284464.9375,4936.3052,-20597.3574,0,0,0,0,0.9931,395.6535,0,0,33.9963,1.2914,1.3705,1.7539,12.8702,16.4861,16.4934,0,0,0.999,0.999,0.9969,0.9986,1498.6949,565641216,0,0,0,0,243.7743,121.651,2.5625,-5.6754,-3.2781,-0.1796,-0.3694,0.5486,-9.9337,3.6286,6.3051,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.1627,1.5093,1.3793,12.1767,14.9669,13.8272,1.001,1.0026,1.0047,1.694,1.9455,2.0001,,,,,,,
2026-05-19 18:14:12,106435.125,39556.8945,34051.1172,33420.6016,-5013.3223,1171.1608,-3991.094,-1667.4485,0.9872,-0.9919,0.9848,0.9866,108100.1719,42023.8906,36172.2969,34581.1875,424.5761,426.4679,424.288,422.9701,245.1484,245.4715,246.0476,243.8466,148.0659,160.4443,138.999,137.418,50.0098,286768.3125,288757.4375,4936.3052,-20767.3926,0,0,0,0,0.9932,401.5067,0,0,29.1341,0.9987,1.3405,1.3035,11.9337,17.8609,17.1296,0,0,0.9986,0.999,0.9941,0.999,1500.3348,574947328,0,0,0,0,245.8916,122.3028,2.5625,-6.645,-2.5625,-0.2271,-0.4016,0.6287,-11.5241,4.7841,6.4023,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.1402,1.4694,1.3753,12.9167,15.099,14.1805,1.0013,1.9156,1.0044,1.5922,1.9783,1.7576,,,,,,,
2026-05-19 18:16:33,117580.4531,43706.2109,37239.375,35936.3594,-3149.5798,1482.9409,-3948.5366,-704.9052,0.9892,-0.9947,0.9852,0.9886,118258.0,44128.1055,37737.6172,39238.2383,424.5431,426.9103,423.8412,422.6902,245.0654,245.5366,246.167,243.6333,167.7436,180.8597,155.5815,151.1764,50.0272,291135.9375,293132.4375,4936.3052,-20958.8359,0,0,0,0,0.9933,407.5431,0,0,25.8844,1.3232,1.4806,1.2704,11.351,14.8113,14.016,0,0,0.999,0.999,0.9947,0.999,1501.2792,584187904,0,0,0,0,241.0909,120.0859,2.5625,-5.6314,-2.5625,-0.2178,-0.368,0.5935,-10.9545,4.007,6.663,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,0.9031,1.2771,1.4891,13.554,14.7924,14.2683,1.0009,1.004,1.003,1.5602,1.866,1.8967,,,,,,,
2026-05-19 18:18:54,147856.8594,53333.2852,49048.7539,46291.2891,-4365.1372,-33.018,-3149.3477,-1177.9869,0.9919,-0.9941,0.9913,0.99,145438.625,52339.3633,48049.2148,45817.8906,423.9731,426.4551,423.6109,422.1203,244.8284,245.2335,245.8345,243.2881,200.099,215.1299,195.5044,191.3895,50.0354,296115.3125,298122.9688,4936.3052,-21126.2227,0,0,0,0,0.9934,414.433,0,0,26.3027,1.1991,1.3866,1.3206,9.9509,11.377,12.0373,0,0,0.999,0.999,0.9981,0.999,1501.0947,593428480,0,0,0,0,241.6736,121.739,2.5625,-5.3295,-2.6326,-0.1721,-0.3331,0.5066,-7.8754,2.0101,5.7118,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,0.9031,1.2455,1.385,14.9235,12.0993,15.7603,1.0014,1.0046,1.0031,1.6394,3.8227,1.6509,,,,,,,
2026-05-19 18:21:16,126833.5547,46833.2031,43693.5625,36312.793,-20824.9277,-1978.4863,-11400.7148,-8189.9146,0.9744,0.9958,0.9569,0.9613,128899.3203,46646.6016,45077.0078,37314.0117,424.8379,426.7414,424.1656,423.4109,245.1666,245.6513,245.9147,243.9391,175.3366,189.1917,181.6941,153.1275,49.9894,300886.125,302920.5,4936.3052,-21620.0625,0,0,0,0,0.9934,421.016,0,0,25.2917,1.263,1.4144,1.4788,10.6414,13.6303,15.8507,0,0,0.9854,0.999,0.9626,0.973,1499.6969,602734592,0,0,0,0,246.3983,124.0234,-2.5625,-14.7227,-14.7217,-0.2069,-0.2691,0.476,-7.6346,-4.3138,13.0613,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.0329,1.5006,1.3069,12.5232,13.8995,16.4111,1.0032,1.0047,1.003,1.5561,1.7816,2.1863,,,,,,,
2026-05-19 18:23:37,118629.9766,45004.7695,37334.3086,36284.832,27759.2422,11516.2041,6887.9189,10325.2246,-0.9662,-0.9623,-0.9758,-0.9672,123168.7422,47674.543,38368.0742,37967.4492,424.4723,427.3561,424.0021,422.0655,245.1945,245.6884,245.9872,243.9154,161.4886,180.7429,151.5807,147.7134,49.9862,305554.9375,307675.5,5359.6421,-22074.0449,0,0,0,0,0.9932,427.5459,0,0,31.1958,0.935,1.0897,1.2635,7.5484,8.9442,9.5658,0,0,-0.9686,-0.9536,-0.9804,-0.9721,1500.1403,611975168,0,0,0,0,244.5522,121.228,8.7839,4.1085,15.0964,-0.1416,-0.5901,0.7317,-19.4434,13.6527,5.2712,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.0231,1.3698,1.1801,8.6278,12.1535,10.099,1.0013,1.0088,1.0024,1.3969,1.8039,1.4598,,,,,,,
2026-05-19 18:25:58,117834.0859,47329.8086,33712.4648,35908.3008,-7247.7964,-1912.4611,-6392.1938,3217.2903,0.9844,0.9927,0.974,-0.989,116464.7891,46947.1562,33294.8906,35999.9336,425.0316,427.2285,424.0746,423.7684,245.3363,246.0603,246.0481,243.9798,156.416,188.9009,136.8599,143.8616,50.0126,310307.6875,312459.5938,5724.8218,-22195.7578,0,0,0,0,0.9932,434.0917,0,0,30.7583,0.9959,1.3335,1.4849,10.5791,14.2475,11.3997,0,0,0.9987,0.999,0.9804,-0.9963,1500.6427,621215744,0,0,0,0,240.5614,119.7447,-2.5625,-9.7919,4.7638,-0.3238,-0.3594,0.6831,-20.1758,12.5451,7.961,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.0441,1.1628,1.6897,10.2936,14.4296,10.7834,1.0014,1.0055,1.0038,1.3285,1.879,1.4853,,,,,,,
2026-05-19 18:28:19,157360.4219,60614.6562,48772.8086,49203.6055,-7650.9146,-947.4269,-6498.9468,1179.8053,0.9917,0.994,0.9862,-0.9931,159265.9062,60959.9453,49124.9297,49548.7422,425.5813,427.6214,424.9362,424.1065,245.6523,246.196,246.3937,0.0,216.8329,247.7346,197.8035,200.43,50.0452,315618.2188,317788.4688,5724.8218,-22447.4746,0,0,0,0,0.9933,441.4366,0,0,28.2065,0.9207,1.3189,1.1908,377.5228,11.0734,8.2754,0,0,0.999,0.999,0.9892,0.999,1501.2184,630456320,0,0,0,0,242.9038,121.529,2.5625,-5.3629,3.5502,-0.2182,-0.3495,0.555,-15.2479,8.3626,6.6377,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.3061,1.5237,1.4277,8.0,10.9423,8.6804,1.0013,1.0048,1.0038,1.0896,1.5379,1.2698,,,,,,,
2026-05-19 18:30:41,115282.8203,46441.8633,32523.5527,35350.7695,-7918.2524,-2090.5957,-6546.2778,1094.6188,0.9865,0.9947,0.9718,-0.9865,114765.0078,49433.1992,35998.0664,38116.3086,425.8996,428.0026,425.477,424.5487,246.265,246.4836,246.7416,244.2673,177.7343,209.8081,146.1575,153.7485,50.0714,321611.1562,323741.8438,5725.3911,-22652.4453,0,0,0,0,0.9934,449.5831,0,0,30.3672,1.2529,1.5579,1.5136,10.332,14.7141,12.0173,0,0,0.999,0.999,0.985,-0.9984,1502.1804,639696896,0,0,0,0,242.8264,121.3686,-2.5625,-7.6348,3.5556,-0.2121,-0.3442,0.5299,-17.9568,12.3003,5.6565,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.4708,1.8311,1.4788,11.1663,16.765,10.9144,1.0025,1.0064,1.0039,1.3274,1.9588,1.4543,,,,,,,
